GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,42300132,293,1630532,Franz Wagner,1610612753,Orlando Magic,2,2,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,123,284,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,296,1630532,Franz Wagner,1610612753,Orlando Magic,2,1,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-10,115,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,306,1631094,Paolo Banchero,1610612753,Orlando Magic,2,1,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,19,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,350,1628371,Jonathan Isaac,1610612753,Orlando Magic,3,11,8,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,25,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,356,1628371,Jonathan Isaac,1610612753,Orlando Magic,3,10,38,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-1,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,360,1630532,Franz Wagner,1610612753,Orlando Magic,3,10,17,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,60,84,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,367,1628371,Jonathan Isaac,1610612753,Orlando Magic,3,9,55,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,-6,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,388,1630532,Franz Wagner,1610612753,Orlando Magic,3,8,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,20,37,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,399,1631094,Paolo Banchero,1610612753,Orlando Magic,3,7,51,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,4,123,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,402,203914,Gary Harris,1610612753,Orlando Magic,3,7,22,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,213,128,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,405,1631094,Paolo Banchero,1610612753,Orlando Magic,3,6,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,21,141,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,409,1628371,Jonathan Isaac,1610612753,Orlando Magic,3,6,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,239,15,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,419,1630591,Jalen Suggs,1610612753,Orlando Magic,3,5,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-210,178,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,427,1631094,Paolo Banchero,1610612753,Orlando Magic,3,4,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,17,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,433,203914,Gary Harris,1610612753,Orlando Magic,3,4,25,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,4,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,452,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,3,3,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-161,223,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,457,1630591,Jalen Suggs,1610612753,Orlando Magic,3,2,58,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-91,62,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,469,1631094,Paolo Banchero,1610612753,Orlando Magic,3,2,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,124,131,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,481,1631094,Paolo Banchero,1610612753,Orlando Magic,3,2,1,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-50,116,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,485,1630175,Cole Anthony,1610612753,Orlando Magic,3,1,40,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-1,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,496,1631094,Paolo Banchero,1610612753,Orlando Magic,3,0,50,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-170,233,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,498,1629021,Moritz Wagner,1610612753,Orlando Magic,3,0,24,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,515,1630532,Franz Wagner,1610612753,Orlando Magic,4,11,13,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,18,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,523,1630532,Franz Wagner,1610612753,Orlando Magic,4,10,21,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,26,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,530,1629021,Moritz Wagner,1610612753,Orlando Magic,4,9,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,17,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,543,1629021,Moritz Wagner,1610612753,Orlando Magic,4,8,54,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,547,1631094,Paolo Banchero,1610612753,Orlando Magic,4,8,25,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,98,4,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,551,1629021,Moritz Wagner,1610612753,Orlando Magic,4,8,6,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-1,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,557,1631094,Paolo Banchero,1610612753,Orlando Magic,4,7,37,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,567,1630532,Franz Wagner,1610612753,Orlando Magic,4,7,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,27,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,573,1630591,Jalen Suggs,1610612753,Orlando Magic,4,6,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,195,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,579,1629021,Moritz Wagner,1610612753,Orlando Magic,4,5,53,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,584,203914,Gary Harris,1610612753,Orlando Magic,4,5,11,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,20,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,593,1630591,Jalen Suggs,1610612753,Orlando Magic,4,4,57,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,600,203914,Gary Harris,1610612753,Orlando Magic,4,4,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-225,138,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,603,1630532,Franz Wagner,1610612753,Orlando Magic,4,3,54,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,44,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,625,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,4,2,30,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,36,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,648,1631094,Paolo Banchero,1610612753,Orlando Magic,4,1,12,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-3,1,1,20240422,CLE,ORL
Shot Chart Detail,42300132,652,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,4,0,44,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,-13,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,663,1631094,Paolo Banchero,1610612753,Orlando Magic,4,0,32,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,5,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,665,1631094,Paolo Banchero,1610612753,Orlando Magic,4,0,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,11,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,668,1630591,Jalen Suggs,1610612753,Orlando Magic,4,0,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,5,262,1,0,20240422,CLE,ORL
Shot Chart Detail,42300132,672,1631094,Paolo Banchero,1610612753,Orlando Magic,4,0,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,20240422,CLE,ORL
Shot Chart Detail,42300133,7,1631094,Paolo Banchero,1610612753,Orlando Magic,1,11,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-112,235,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,14,203914,Gary Harris,1610612753,Orlando Magic,1,11,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-205,169,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,16,1631094,Paolo Banchero,1610612753,Orlando Magic,1,10,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-45,257,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,25,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,1,10,15,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,19,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,32,1631094,Paolo Banchero,1610612753,Orlando Magic,1,9,55,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,8,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,36,203914,Gary Harris,1610612753,Orlando Magic,1,9,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,22,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,38,1631094,Paolo Banchero,1610612753,Orlando Magic,1,9,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,16,257,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,40,1631094,Paolo Banchero,1610612753,Orlando Magic,1,9,27,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,69,104,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,44,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,1,8,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-60,161,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,46,1630532,Franz Wagner,1610612753,Orlando Magic,1,8,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-4,34,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,52,203914,Gary Harris,1610612753,Orlando Magic,1,8,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,228,129,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,58,1630532,Franz Wagner,1610612753,Orlando Magic,1,7,34,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,27,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,62,1630532,Franz Wagner,1610612753,Orlando Magic,1,7,8,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-123,233,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,64,1630591,Jalen Suggs,1610612753,Orlando Magic,1,7,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,109,250,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,69,1631094,Paolo Banchero,1610612753,Orlando Magic,1,6,25,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-105,56,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,74,1630532,Franz Wagner,1610612753,Orlando Magic,1,5,47,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,72,125,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,77,1631094,Paolo Banchero,1610612753,Orlando Magic,1,5,27,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,222,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,81,1631094,Paolo Banchero,1610612753,Orlando Magic,1,5,2,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,22,88,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,93,1631094,Paolo Banchero,1610612753,Orlando Magic,1,4,14,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,38,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,95,1631094,Paolo Banchero,1610612753,Orlando Magic,1,4,13,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,101,1631094,Paolo Banchero,1610612753,Orlando Magic,1,3,52,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,29,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,104,1631094,Paolo Banchero,1610612753,Orlando Magic,1,3,50,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,26,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,107,1630532,Franz Wagner,1610612753,Orlando Magic,1,3,18,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,7,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,118,1630591,Jalen Suggs,1610612753,Orlando Magic,1,3,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,28,171,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,125,1630532,Franz Wagner,1610612753,Orlando Magic,1,2,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-38,271,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,127,1631094,Paolo Banchero,1610612753,Orlando Magic,1,2,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-31,256,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,136,1628371,Jonathan Isaac,1610612753,Orlando Magic,1,1,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,217,129,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,144,1629021,Moritz Wagner,1610612753,Orlando Magic,1,0,57,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,14,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,146,1629021,Moritz Wagner,1610612753,Orlando Magic,1,0,55,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1,34,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,149,1630532,Franz Wagner,1610612753,Orlando Magic,1,0,33,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,30,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,153,1630175,Cole Anthony,1610612753,Orlando Magic,1,0,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-163,204,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,171,1628371,Jonathan Isaac,1610612753,Orlando Magic,2,10,42,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-225,61,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,175,1630175,Cole Anthony,1610612753,Orlando Magic,2,10,9,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,38,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,186,1628365,Markelle Fultz,1610612753,Orlando Magic,2,9,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,11,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,190,1628371,Jonathan Isaac,1610612753,Orlando Magic,2,9,24,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,192,1628371,Jonathan Isaac,1610612753,Orlando Magic,2,8,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25,238,80,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,195,1630175,Cole Anthony,1610612753,Orlando Magic,2,8,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-170,178,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,210,1629021,Moritz Wagner,1610612753,Orlando Magic,2,7,45,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,13,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,214,1631094,Paolo Banchero,1610612753,Orlando Magic,2,7,28,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-49,241,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,225,1631094,Paolo Banchero,1610612753,Orlando Magic,2,6,49,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,25,120,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,240,1631094,Paolo Banchero,1610612753,Orlando Magic,2,5,40,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-4,113,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,243,1630591,Jalen Suggs,1610612753,Orlando Magic,2,5,17,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-238,66,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,250,1631094,Paolo Banchero,1610612753,Orlando Magic,2,4,45,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,72,120,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,253,1628371,Jonathan Isaac,1610612753,Orlando Magic,2,4,11,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,237,73,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,267,1631094,Paolo Banchero,1610612753,Orlando Magic,2,3,14,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-85,78,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,277,1630591,Jalen Suggs,1610612753,Orlando Magic,2,2,43,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,17,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,283,1630532,Franz Wagner,1610612753,Orlando Magic,2,1,51,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,52,70,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,289,1630591,Jalen Suggs,1610612753,Orlando Magic,2,1,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-109,259,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,297,1630532,Franz Wagner,1610612753,Orlando Magic,2,0,13,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,27,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,330,1631094,Paolo Banchero,1610612753,Orlando Magic,3,11,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,14,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,312,1630532,Franz Wagner,1610612753,Orlando Magic,3,11,26,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,23,36,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,320,1630591,Jalen Suggs,1610612753,Orlando Magic,3,10,41,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,233,84,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,324,1631094,Paolo Banchero,1610612753,Orlando Magic,3,10,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,100,243,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,338,1630532,Franz Wagner,1610612753,Orlando Magic,3,9,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,192,164,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,341,1630591,Jalen Suggs,1610612753,Orlando Magic,3,9,4,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,94,205,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,345,1630591,Jalen Suggs,1610612753,Orlando Magic,3,8,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,15,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,351,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,3,8,3,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,358,1631094,Paolo Banchero,1610612753,Orlando Magic,3,7,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-20,206,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,361,1631094,Paolo Banchero,1610612753,Orlando Magic,3,6,59,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,153,55,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,364,1630591,Jalen Suggs,1610612753,Orlando Magic,3,6,39,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,11,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,378,1631094,Paolo Banchero,1610612753,Orlando Magic,3,5,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,116,231,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,388,1630591,Jalen Suggs,1610612753,Orlando Magic,3,5,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,146,226,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,402,1630591,Jalen Suggs,1610612753,Orlando Magic,3,4,9,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-6,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,405,1628976,Wendell Carter Jr.,1610612753,Orlando Magic,3,3,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,164,212,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,416,1631094,Paolo Banchero,1610612753,Orlando Magic,3,3,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-16,254,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,427,1629021,Moritz Wagner,1610612753,Orlando Magic,3,1,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,237,53,1,0,20240425,ORL,CLE
Shot Chart Detail,42300133,431,1628365,Markelle Fultz,1610612753,Orlando Magic,3,1,20,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,10,121,1,1,20240425,ORL,CLE
Shot Chart Detail,42300133,435,1631094,Paolo Banchero,1610612753,Orlando Magic,3,0,45,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-151,41,1,1,20240425,ORL,CLE
